video_id,routine,start_idx,end_idx,sequence
P11_04,operation,73,75,"['sharpen(knife)', 'sharpen(knife)', 'sharpen(knife)']"
P11_04,operation,74,76,"['sharpen(knife)', 'sharpen(knife)', 'sharpen(knife)']"
P11_04,operation,75,77,"['sharpen(knife)', 'sharpen(knife)', 'sharpen(knife)']"
P11_04,operation,76,78,"['sharpen(knife)', 'sharpen(knife)', 'sharpen(knife)']"
P11_04,operation,77,79,"['sharpen(knife)', 'sharpen(knife)', 'sharpen(knife)']"
P11_04,operation,82,84,"['sharpen(knife)', 'sharpen(knife)', 'sharpen(knife)']"
P11_04,operation,83,85,"['sharpen(knife)', 'sharpen(knife)', 'sharpen(knife)']"
P11_04,operation,84,86,"['sharpen(knife)', 'sharpen(knife)', 'sharpen(knife)']"
P11_04,operation,85,87,"['sharpen(knife)', 'sharpen(knife)', 'sharpen(knife)']"
P11_04,operation,86,88,"['sharpen(knife)', 'sharpen(knife)', 'sharpen(knife)']"
P11_04,operation,87,89,"['sharpen(knife)', 'sharpen(knife)', 'sharpen(knife)']"
P11_04,operation,88,90,"['sharpen(knife)', 'sharpen(knife)', 'sharpen(knife)']"
P11_04,operation,89,91,"['sharpen(knife)', 'sharpen(knife)', 'sharpen(knife)']"
P11_05,cutting,43,45,"['slice-into(courgette)', 'slice-into(courgette)', 'slice-into(courgette)']"
P11_05,cutting,44,46,"['slice-into(courgette)', 'slice-into(courgette)', 'slice-into(courgette)']"
P11_05,cutting,48,50,"['slice-into(courgette)', 'slice-into(courgette)', 'slice-into(courgette)']"
P11_05,cutting,49,51,"['slice-into(courgette)', 'slice-into(courgette)', 'slice-into(courgette)']"
P11_05,cutting,53,55,"['slice-into(courgette)', 'slice-into(courgette)', 'slice-into(courgette)']"
P11_05,cutting,54,56,"['slice-into(courgette)', 'slice-into(courgette)', 'slice-into(courgette)']"
P11_05,cutting,61,63,"['slice-into(courgette)', 'slice-into(courgette)', 'slice-into(courgette)']"
P11_05,cutting,100,102,"['slice(onion)', 'slice(onion)', 'slice(onion)']"
P11_05,cutting,101,103,"['slice(onion)', 'slice(onion)', 'slice(onion)']"
P11_05,chopping,215,217,"['chop(tomato:sun:dried)', 'chop(tomato:sun:dried)', 'chop(tomato:sun:dried)']"
P11_05,chopping,216,218,"['chop(tomato:sun:dried)', 'chop(tomato:sun:dried)', 'chop(tomato:sun:dried)']"
P11_05,chopping,217,219,"['chop(tomato:sun:dried)', 'chop(tomato:sun:dried)', 'chop(tomato:sun:dried)']"
P11_05,chopping,218,220,"['chop(tomato:sun:dried)', 'chop(tomato:sun:dried)', 'chop(tomato:sun:dried)']"
P11_05,chopping,219,221,"['chop(tomato:sun:dried)', 'chop(tomato:sun:dried)', 'chop(tomato:sun:dried)']"
P11_101,other,27,29,"['turn-on(tap)', 'fill-up(jug)', 'turn-off(tap)']"
P11_103,container_usage,64,66,"['open(drawer)', 'close(drawer)', 'open(drawer)']"
P11_104,washing,49,51,"['turn-on(tap)', 'rinse(pot)', 'turn-off(tap)']"
P11_104,washing,53,55,"['turn-on(tap)', 'rinse(pot)', 'turn-off(tap)']"
P11_104,washing,122,124,"['turn-on(tap)', 'rinse(pan)', 'turn-off(tap)']"
P11_107,object_transfer,0,2,"['open(cupboard)', 'pick-up(plate)', 'put-down(plate)']"
P11_107,object_transfer,1,3,"['pick-up(plate)', 'put-down(plate)', 'put-down(plate)']"
P11_107,cutting,16,18,"['cut(pizza)', 'cut(pizza)', 'cut(pizza)']"
P11_107,cutting,17,19,"['cut(pizza)', 'cut(pizza)', 'cut(pizza)']"
P11_107,cutting,18,20,"['cut(pizza)', 'cut(pizza)', 'cut(pizza)']"
P11_107,cutting,19,21,"['cut(pizza)', 'cut(pizza)', 'cut(pizza)']"
P11_109,object_transfer,20,22,"['pick-up(glass)', 'put-down(glass)', 'put-down(glass)']"
P11_109,object_transfer,22,24,"['put-down(glass)', 'pick-up(glass)', 'put-down(glass)']"
P11_109,object_transfer,23,25,"['pick-up(glass)', 'put-down(glass)', 'pick-up(glass)']"
P11_109,object_transfer,24,26,"['put-down(glass)', 'pick-up(glass)', 'put-down(glass)']"
P11_109,object_transfer,25,27,"['pick-up(glass)', 'put-down(glass)', 'pick-up(glass)']"
P11_109,object_transfer,26,28,"['put-down(glass)', 'pick-up(glass)', 'put-down(glass)']"
P11_109,object_transfer,27,29,"['pick-up(glass)', 'put-down(glass)', 'put-down(glass)']"
P11_109,object_transfer,30,32,"['pick-up(glass)', 'pick-up(glass)', 'put-down(glass)']"
P11_109,object_transfer,31,33,"['pick-up(glass)', 'put-down(glass)', 'pick-up(glass)']"
P11_109,object_transfer,32,34,"['put-down(glass)', 'pick-up(glass)', 'put-down(glass)']"
P11_109,object_transfer,33,35,"['pick-up(glass)', 'put-down(glass)', 'pick-up(glass)']"
P11_109,object_transfer,99,101,"['pick-up(fork)', 'pick-up(fork)', 'pick-up(fork)']"
P11_109,washing,117,119,"['turn-on(tap)', 'rinse(hand)', 'turn-off(tap)']"
P11_11,cutting,12,14,"['cut(pizza)', 'cut(pizza)', 'cut(pizza)']"
P12_02,peeling,45,47,"['peel(onion)', 'peel(onion)', 'peel(onion)']"
P12_02,peeling,46,48,"['peel(onion)', 'peel(onion)', 'peel(onion)']"
P12_02,cutting,55,57,"['cut(onion)', 'cut(onion)', 'cut(onion)']"
P12_02,cutting,56,58,"['cut(onion)', 'cut(onion)', 'cut(onion)']"
P12_02,cutting,57,59,"['cut(onion)', 'cut(onion)', 'cut(onion)']"
P12_02,cutting,58,60,"['cut(onion)', 'cut(onion)', 'cut(onion)']"
P12_101,washing,102,104,"['turn-on(tap)', 'wash(hand)', 'turn-off(tap)']"
P12_101,washing,104,106,"['turn-off(tap)', 'turn-on(tap)', 'wash(hand)']"
P12_101,washing,105,107,"['turn-on(tap)', 'wash(hand)', 'turn-off(tap)']"
P12_101,object_transfer,118,120,"['put-into(meat)', 'put-into(meat)', 'put-into(meat)']"
P12_101,object_transfer,119,121,"['put-into(meat)', 'put-into(meat)', 'put-into(meat)']"
P12_101,object_transfer,120,122,"['put-into(meat)', 'put-into(meat)', 'put-into(meat)']"
P12_101,object_transfer,121,123,"['put-into(meat)', 'put-into(meat)', 'put-into(meat)']"
P12_101,object_transfer,122,124,"['put-into(meat)', 'put-into(meat)', 'put-into(meat)']"
P12_101,object_transfer,123,125,"['put-into(meat)', 'put-into(meat)', 'put-into(meat)']"
P12_101,washing,145,147,"['put-down(spoon)', 'turn-on(tap)', 'wash(hand)']"
P12_101,washing,202,204,"['turn-on(tap)', 'wash(hand)', 'turn-off(tap)']"
P12_101,washing,232,234,"['turn-on(tap)', 'wash(hand)', 'turn-off(tap)']"
P12_101,washing,329,331,"['pick-up(spoon)', 'turn-on(tap)', 'wash(spoon)']"
P12_101,pouring,332,334,"['turn-on(tap)', 'pour-into(water)', 'turn-off(tap)']"
P12_101,pouring,334,336,"['turn-off(tap)', 'pour-into(water)', 'turn-on(tap)']"
P12_101,container_usage,362,364,"['open(drawer)', 'open(drawer)', 'close(drawer)']"
P12_101,container_usage,363,365,"['open(drawer)', 'close(drawer)', 'open(drawer)']"
P12_101,container_usage,364,366,"['close(drawer)', 'open(drawer)', 'close(drawer)']"
P12_101,washing,387,389,"['turn-on(tap)', 'wash(hand)', 'turn-off(tap)']"
P12_101,washing,474,476,"['pick-up(spoon)', 'turn-on(tap)', 'wash(spoon)']"
P12_101,washing,478,480,"['put-down(spoon)', 'turn-on(tap)', 'wash(hand)']"
P12_101,washing,479,481,"['turn-on(tap)', 'wash(hand)', 'turn-off(tap)']"
P12_103,washing,53,55,"['put-down(spoon)', 'turn-on(tap)', 'wash(hand)']"
P12_103,washing,54,56,"['turn-on(tap)', 'wash(hand)', 'turn-off(tap)']"
P12_103,washing,128,130,"['turn-on(tap)', 'wash(hand)', 'turn-off(tap)']"
P12_104,washing,0,2,"['pick-up(spoon)', 'turn-on(tap)', 'wash(spoon)']"
P12_104,washing,5,7,"['pick-up(spoon)', 'turn-on(tap)', 'wash(spoon)']"
P12_104,washing,93,95,"['turn-on(tap)', 'wash(hand)', 'turn-off(tap)']"
P12_104,washing,95,97,"['turn-off(tap)', 'turn-on(tap)', 'wash(hand)']"
P12_104,washing,192,194,"['wash(plate)', 'put-down(plate)', 'wash(plate)']"
P12_104,washing,205,207,"['pick-up(knife)', 'wash(knife)', 'put-down(knife)']"
P12_104,washing,206,208,"['wash(knife)', 'put-down(knife)', 'pick-up(knife)']"
P12_104,washing,207,209,"['put-down(knife)', 'pick-up(knife)', 'wash(knife)']"
P12_104,washing,208,210,"['pick-up(knife)', 'wash(knife)', 'put-down(knife)']"
P12_105,pouring,7,9,"['pour-from(soup)', 'scoop-up(soup)', 'pour-from(soup)']"
P12_105,pouring,9,11,"['pour-from(soup)', 'scoop-up(soup)', 'pour-from(soup)']"
P12_105,pouring,11,13,"['pour-from(soup)', 'scoop-up(soup)', 'pour-from(soup)']"
P12_105,pouring,23,25,"['pour-from(soup)', 'scoop-up(soup)', 'pour-from(soup)']"
P12_105,pouring,31,33,"['pour-from(soup)', 'scoop-up(soup)', 'pour-from(soup)']"
P13_04,container_usage,2,4,"['open(fridge)', 'pick-up(milk)', 'close(fridge)']"
P13_05,container_usage,3,5,"['open(fridge)', 'pick-up(milk)', 'close(fridge)']"
P13_06,container_usage,5,7,"['open(drawer)', 'close(drawer)', 'open(drawer)']"
P13_08,cutting,27,29,"['cut(onion)', 'cut(onion)', 'cut(onion)']"
P13_08,cutting,28,30,"['cut(onion)', 'cut(onion)', 'cut(onion)']"
P13_08,cutting,29,31,"['cut(onion)', 'cut(onion)', 'cut(onion)']"
P13_08,cutting,30,32,"['cut(onion)', 'cut(onion)', 'cut(onion)']"
P13_08,cutting,31,33,"['cut(onion)', 'cut(onion)', 'cut(onion)']"
P13_09,washing,2,4,"['wash(pan)', 'wash(pan)', 'wash(pan)']"
P14_07,washing,5,7,"['take(spoon)', 'wash(spoon)', 'put-down(spoon)']"
P15_03,container_usage,6,8,"['open(drawer)', 'close(drawer)', 'open(drawer)']"
P15_03,washing,22,24,"['turn-on(tap)', 'wash(hand)', 'turn-off(tap)']"
P15_03,washing,23,25,"['wash(hand)', 'turn-off(tap)', 'dry(hand)']"
P16_03,washing,10,12,"['wash(pan)', 'wash(pan)', 'wash(pan)']"
P17_01,pouring,9,11,"['turn-on(tap)', 'pour-into(water)', 'turn-off(tap)']"
P19_01,cutting,30,32,"['cut(tomato)', 'cut(tomato)', 'cut(tomato)']"
P19_01,cutting,37,39,"['cut(tomato)', 'cut(tomato)', 'cut(tomato)']"
P19_03,washing,14,16,"['wash(pan)', 'wash(pan)', 'wash(pan)']"
P19_04,cutting,5,7,"['trim-into(bean:green)', 'trim-into(bean:green)', 'trim-into(bean:green)']"
P19_04,cutting,6,8,"['trim-into(bean:green)', 'trim-into(bean:green)', 'trim-into(bean:green)']"
P19_04,cutting,7,9,"['trim-into(bean:green)', 'trim-into(bean:green)', 'trim-into(bean:green)']"
P19_04,cutting,8,10,"['trim-into(bean:green)', 'trim-into(bean:green)', 'trim-into(bean:green)']"
P19_04,cutting,9,11,"['trim-into(bean:green)', 'trim-into(bean:green)', 'trim-into(bean:green)']"
P19_04,cutting,10,12,"['trim-into(bean:green)', 'trim-into(bean:green)', 'trim-into(bean:green)']"
P19_04,cutting,36,38,"['cut(tomato)', 'cut(tomato)', 'cut(tomato)']"
P19_04,cutting,37,39,"['cut(tomato)', 'cut(tomato)', 'cut(tomato)']"
P19_04,cutting,38,40,"['cut(tomato)', 'cut(tomato)', 'cut(tomato)']"
P20_01,washing,0,2,"['turn-on(tap)', 'wash(hand)', 'turn-off(tap)']"
P20_01,washing,48,50,"['turn-on(tap)', 'wash(hand)', 'turn-off(tap)']"
P20_01,object_transfer,86,88,"['pick-up(bowl)', 'put-down(bowl)', 'pick-up(bowl)']"
P20_01,washing,88,90,"['pick-up(bowl)', 'turn-on(tap)', 'rinse(bowl)']"
P20_01,washing,89,91,"['turn-on(tap)', 'rinse(bowl)', 'turn-off(tap)']"
P20_01,stirring,151,153,"['stir(meat)', 'stir(meat)', 'stir(meat)']"
P20_01,stirring,152,154,"['stir(meat)', 'stir(meat)', 'stir(meat)']"
P20_01,stirring,156,158,"['stir(meat)', 'stir(meat)', 'stir(meat)']"
P20_01,stirring,171,173,"['stir(meat)', 'press-on(spatula)', 'press-on(spatula)']"
P20_01,flipping,172,174,"['press-on(spatula)', 'press-on(spatula)', 'flip(meat)']"
P20_01,stirring,174,176,"['flip(meat)', 'stir(meat)', 'press-on(spatula)']"
P20_01,stirring,175,177,"['stir(meat)', 'press-on(spatula)', 'press-on(spatula)']"
P20_01,operation,176,178,"['press-on(spatula)', 'press-on(spatula)', 'press-on(spatula)']"
P20_01,operation,177,179,"['press-on(spatula)', 'press-on(spatula)', 'press-on(spatula)']"
P20_01,flipping,178,180,"['press-on(spatula)', 'press-on(spatula)', 'flip(meat)']"
P20_01,flipping,179,181,"['press-on(spatula)', 'flip(meat)', 'press-on(spatula)']"
P20_01,flipping,180,182,"['flip(meat)', 'press-on(spatula)', 'press-on(spatula)']"
P20_01,flipping,184,186,"['press-on(spatula)', 'flip(meat)', 'press-on(spatula)']"
P20_01,stirring,187,189,"['stir(meat)', 'press-on(spatula)', 'press-on(spatula)']"
P20_01,operation,188,190,"['press-on(spatula)', 'press-on(spatula)', 'press-on(spatula)']"
P20_01,flipping,189,191,"['press-on(spatula)', 'press-on(spatula)', 'flip(meat)']"
P20_01,flipping,190,192,"['press-on(spatula)', 'flip(meat)', 'press-on(spatula)']"
P20_01,flipping,191,193,"['flip(meat)', 'press-on(spatula)', 'press-on(spatula)']"
P20_01,operation,192,194,"['press-on(spatula)', 'press-on(spatula)', 'press-on(spatula)']"
P20_01,operation,193,195,"['press-on(spatula)', 'press-on(spatula)', 'press-on(spatula)']"
P20_01,operation,197,199,"['press-on(spatula)', 'press-on(spatula)', 'press-on(spatula)']"
P20_01,operation,198,200,"['press-on(spatula)', 'press-on(spatula)', 'press-on(spatula)']"
P20_01,operation,199,201,"['press-on(spatula)', 'press-on(spatula)', 'press-on(spatula)']"
P20_01,operation,200,202,"['press-on(spatula)', 'press-on(spatula)', 'press-on(spatula)']"
P20_01,stirring,204,206,"['flip(meat)', 'stir(meat)', 'press-on(spatula)']"
P20_01,stirring,205,207,"['stir(meat)', 'press-on(spatula)', 'press-on(spatula)']"
P20_01,stirring,211,213,"['flip(meat)', 'stir(meat)', 'press-on(spatula)']"
P20_01,stirring,212,214,"['stir(meat)', 'press-on(spatula)', 'press-on(spatula)']"
P20_01,operation,213,215,"['press-on(spatula)', 'press-on(spatula)', 'press-on(spatula)']"
P20_01,operation,214,216,"['press-on(spatula)', 'press-on(spatula)', 'press-on(spatula)']"
P20_01,stirring,225,227,"['flip(meat)', 'stir(meat)', 'press-on(spatula)']"
P20_01,operation,233,235,"['press-on(spatula)', 'press-on(spatula)', 'press-on(spatula)']"
P20_01,flipping,234,236,"['press-on(spatula)', 'press-on(spatula)', 'flip(meat)']"
P20_01,stirring,236,238,"['flip(meat)', 'stir(meat)', 'press-on(spatula)']"
P20_01,stirring,237,239,"['stir(meat)', 'press-on(spatula)', 'press-on(spatula)']"
P20_01,operation,238,240,"['press-on(spatula)', 'press-on(spatula)', 'press-on(spatula)']"
P20_01,operation,239,241,"['press-on(spatula)', 'press-on(spatula)', 'press-on(spatula)']"
P20_01,flipping,243,245,"['press-on(spatula)', 'flip(meat)', 'press-on(spatula)']"
P20_01,operation,269,271,"['press-on(spatula)', 'press-on(spatula)', 'press-on(spatula)']"
P20_01,flipping,270,272,"['press-on(spatula)', 'press-on(spatula)', 'flip(meat)']"
P20_01,flipping,271,273,"['press-on(spatula)', 'flip(meat)', 'press-on(spatula)']"
P20_01,flipping,272,274,"['flip(meat)', 'press-on(spatula)', 'press-on(spatula)']"
P20_01,operation,273,275,"['press-on(spatula)', 'press-on(spatula)', 'press-on(spatula)']"
P20_01,operation,274,276,"['press-on(spatula)', 'press-on(spatula)', 'press-on(spatula)']"
P20_01,operation,275,277,"['press-on(spatula)', 'press-on(spatula)', 'press-on(spatula)']"
P20_01,flipping,276,278,"['press-on(spatula)', 'press-on(spatula)', 'flip(meat)']"
P20_01,operation,280,282,"['press-on(spatula)', 'press-on(spatula)', 'press-on(spatula)']"
P20_01,operation,281,283,"['press-on(spatula)', 'press-on(spatula)', 'press-on(spatula)']"
P20_01,operation,282,284,"['press-on(spatula)', 'press-on(spatula)', 'press-on(spatula)']"
P20_01,operation,283,285,"['press-on(spatula)', 'press-on(spatula)', 'press-on(spatula)']"
P20_01,operation,284,286,"['press-on(spatula)', 'press-on(spatula)', 'press-on(spatula)']"
P20_01,flipping,293,295,"['press-on(spatula)', 'flip(meat)', 'press-on(spatula)']"
P20_01,flipping,294,296,"['flip(meat)', 'press-on(spatula)', 'press-on(spatula)']"
P20_01,operation,295,297,"['press-on(spatula)', 'press-on(spatula)', 'press-on(spatula)']"
P20_01,operation,296,298,"['press-on(spatula)', 'press-on(spatula)', 'press-on(spatula)']"
P20_01,operation,297,299,"['press-on(spatula)', 'press-on(spatula)', 'press-on(spatula)']"
P20_01,flipping,301,303,"['flip(meat)', 'press-on(spatula)', 'press-on(spatula)']"
P20_01,object_transfer,310,312,"['pick-up(bowl)', 'put-down(bowl)', 'pick-up(bowl)']"
P20_01,washing,312,314,"['pick-up(bowl)', 'turn-on(tap)', 'rinse(bowl)']"
P20_01,washing,313,315,"['turn-on(tap)', 'rinse(bowl)', 'turn-off(tap)']"
P20_02,object_transfer,3,5,"['pick-up(plate)', 'pick-up(plate)', 'put-down(plate)']"
P20_02,object_transfer,4,6,"['pick-up(plate)', 'put-down(plate)', 'pick-up(plate)']"
P20_02,object_transfer,10,12,"['pick-up(plate)', 'put-down(plate)', 'pick-up(plate)']"
P20_02,object_transfer,11,13,"['put-down(plate)', 'pick-up(plate)', 'put-down(plate)']"
P20_02,washing,17,19,"['turn-on(tap)', 'wash(hand)', 'wash(hand)']"
P20_02,object_transfer,57,59,"['put-down(plate)', 'put-down(plate)', 'pick-up(plate)']"
P20_02,object_transfer,62,64,"['pick-up(plate)', 'put-down(plate)', 'put-down(plate)']"
P20_03,container_usage,15,17,"['open(fridge)', 'pick-up(milk)', 'close(fridge)']"
P20_04,washing,0,2,"['turn-on(tap)', 'wash(hand)', 'turn-off(tap)']"
P20_04,object_transfer,17,19,"['pick-up(bowl)', 'put-down(bowl)', 'pick-up(bowl)']"
P20_04,washing,29,31,"['turn-on(tap)', 'wash(hand)', 'turn-off(tap)']"
P20_04,peeling,58,60,"['take-off(skin)', 'take-off(skin)', 'take-off(skin)']"
P20_04,peeling,59,61,"['take-off(skin)', 'take-off(skin)', 'take-off(skin)']"
P20_04,peeling,60,62,"['take-off(skin)', 'take-off(skin)', 'take-off(skin)']"
P20_04,peeling,61,63,"['take-off(skin)', 'take-off(skin)', 'take-off(skin)']"
P20_04,peeling,62,64,"['take-off(skin)', 'take-off(skin)', 'take-off(skin)']"
P20_04,peeling,63,65,"['take-off(skin)', 'take-off(skin)', 'take-off(skin)']"
P20_04,peeling,64,66,"['take-off(skin)', 'take-off(skin)', 'take-off(skin)']"
P20_04,peeling,65,67,"['take-off(skin)', 'take-off(skin)', 'take-off(skin)']"
P20_04,peeling,66,68,"['take-off(skin)', 'take-off(skin)', 'take-off(skin)']"
P20_04,peeling,67,69,"['take-off(skin)', 'take-off(skin)', 'take-off(skin)']"
P20_04,peeling,68,70,"['take-off(skin)', 'take-off(skin)', 'take-off(skin)']"
P20_04,peeling,69,71,"['take-off(skin)', 'take-off(skin)', 'take-off(skin)']"
P20_04,washing,91,93,"['turn-on(tap)', 'rinse(hand)', 'turn-off(tap)']"
P20_04,washing,120,122,"['turn-on(tap)', 'rinse(hand)', 'turn-off(tap)']"
P20_04,object_transfer,122,124,"['turn-off(tap)', 'pick-up(bowl)', 'put-down(bowl)']"
P20_04,washing,136,138,"['turn-on(tap)', 'rinse(hand)', 'turn-off(tap)']"
P20_04,object_transfer,138,140,"['turn-off(tap)', 'pick-up(bowl)', 'put-down(bowl)']"
P20_04,washing,159,161,"['turn-on(tap)', 'wash(hand)', 'turn-off(tap)']"
P20_04,washing,165,167,"['turn-on(tap)', 'wash(hand)', 'turn-off(tap)']"
P20_04,washing,174,176,"['turn-on(tap)', 'wash(hand)', 'turn-off(tap)']"
P20_04,peeling,224,226,"['take-off(skin)', 'take-off(skin)', 'take-off(skin)']"
P20_04,washing,253,255,"['turn-on(tap)', 'rinse(hand)', 'turn-off(tap)']"
P20_04,object_transfer,266,268,"['pick-up(bowl)', 'put-down(bowl)', 'pick-up(bowl)']"
P20_04,stirring,278,280,"['stir(meat)', 'stir(meat)', 'stir(meat)']"
P20_04,stirring,279,281,"['stir(meat)', 'stir(meat)', 'stir(meat)']"
P20_04,stirring,280,282,"['stir(meat)', 'stir(meat)', 'stir(meat)']"
P20_04,stirring,284,286,"['stir(meat)', 'stir(meat)', 'stir(meat)']"
P20_04,stirring,285,287,"['stir(meat)', 'stir(meat)', 'stir(meat)']"
P20_04,object_transfer,299,301,"['pick-up(bowl)', 'put-down(bowl)', 'pick-up(bowl)']"
P20_04,object_transfer,300,302,"['put-down(bowl)', 'pick-up(bowl)', 'put-down(bowl)']"
P20_04,object_transfer,301,303,"['pick-up(bowl)', 'put-down(bowl)', 'put-down(bowl)']"
P20_04,washing,311,313,"['turn-on(tap)', 'wash(hand)', 'turn-off(tap)']"
P20_04,object_transfer,315,317,"['move-into(piece:meat)', 'move-into(piece:meat)', 'move-into(piece:meat)']"
P20_04,object_transfer,316,318,"['move-into(piece:meat)', 'move-into(piece:meat)', 'move-into(piece:meat)']"
P20_04,object_transfer,317,319,"['move-into(piece:meat)', 'move-into(piece:meat)', 'move-into(piece:meat)']"
P20_04,object_transfer,318,320,"['move-into(piece:meat)', 'move-into(piece:meat)', 'move-into(piece:meat)']"
P20_04,object_transfer,319,321,"['move-into(piece:meat)', 'move-into(piece:meat)', 'move-into(piece:meat)']"
P20_04,object_transfer,320,322,"['move-into(piece:meat)', 'move-into(piece:meat)', 'move-into(piece:meat)']"
P20_04,pouring,367,369,"['pour(packaging)', 'pour(packaging)', 'pour(packaging)']"
P20_04,pouring,368,370,"['pour(packaging)', 'pour(packaging)', 'pour(packaging)']"
P20_04,pouring,369,371,"['pour(packaging)', 'pour(packaging)', 'pour(packaging)']"
P20_04,pouring,370,372,"['pour(packaging)', 'pour(packaging)', 'pour(packaging)']"
P20_04,pouring,371,373,"['pour(packaging)', 'pour(packaging)', 'pour(packaging)']"
P22_05,peeling,204,206,"['peel(peach)', 'peel(peach)', 'peel(peach)']"
P22_05,peeling,205,207,"['peel(peach)', 'peel(peach)', 'peel(peach)']"
P22_05,peeling,206,208,"['peel(peach)', 'peel(peach)', 'peel(peach)']"
P22_05,peeling,207,209,"['peel(peach)', 'peel(peach)', 'peel(peach)']"
P22_05,peeling,208,210,"['peel(peach)', 'peel(peach)', 'peel(peach)']"
P22_05,peeling,209,211,"['peel(peach)', 'peel(peach)', 'peel(peach)']"
P22_05,peeling,210,212,"['peel(peach)', 'peel(peach)', 'peel(peach)']"
P22_05,peeling,215,217,"['peel(peach)', 'peel(peach)', 'peel(peach)']"
P22_05,peeling,216,218,"['peel(peach)', 'peel(peach)', 'peel(peach)']"
P22_05,peeling,217,219,"['peel(peach)', 'peel(peach)', 'peel(peach)']"
P22_05,peeling,218,220,"['peel(peach)', 'peel(peach)', 'peel(peach)']"
P22_05,peeling,219,221,"['peel(peach)', 'peel(peach)', 'peel(peach)']"
P22_05,peeling,220,222,"['peel(peach)', 'peel(peach)', 'peel(peach)']"
P22_05,peeling,221,223,"['peel(peach)', 'peel(peach)', 'peel(peach)']"
P22_05,cutting,242,244,"['cut(peach)', 'cut(peach)', 'remove(peach)']"
P22_05,cutting,250,252,"['cut(peach)', 'remove(peach)', 'put-down(peach)']"
P22_05,cutting,266,268,"['cut(peach)', 'cut(peach)', 'remove(peach)']"
P22_05,cutting,267,269,"['cut(peach)', 'remove(peach)', 'put-down(peach)']"
P22_05,cutting,271,273,"['cut(peach)', 'cut(peach)', 'remove(peach)']"
P22_05,cutting,276,278,"['cut(peach)', 'remove(peach)', 'put-down(peach)']"
